ip,timestamp,request,status,bytes
103.143.31.45,17/May/2023:17:44:45 ,POST /perfil/item-74 HTTP/1.1,200,6605
68.111.126.202,17/Jun/2023:14:48:07 ,PUT /produtos/item-16 HTTP/1.1,200,2738
166.94.17.29,19/Mar/2023:02:35:29 ,PUT /produtos/item-100 HTTP/1.1,404,7089
176.216.23.157,04/Jul/2023:04:46:29 ,GET /carrinho/item-66 HTTP/1.1,404,556
201.1.159.223,10/Mar/2023:02:19:55 ,GET /checkout/item-68 HTTP/1.1,404,7459
220.250.8.106,16/Jan/2023:16:28:17 ,PUT /busca/item-44 HTTP/1.1,201,1407
25.9.113.200,27/Feb/2023:19:09:28 ,PUT /perfil/item-82 HTTP/1.1,500,12687
67.49.59.70,23/Jan/2023:05:29:20 ,PUT /busca/item-49 HTTP/1.1,201,7095
181.8.23.25,04/Dec/2023:21:01:39 ,POST /login/item-37 HTTP/1.1,200,2086
188.126.138.42,23/Apr/2023:14:31:21 ,PUT /checkout/item-3 HTTP/1.1,201,4774
37.89.21.113,01/Oct/2023:04:21:41 ,DELETE /carrinho/item-78 HTTP/1.1,302,2768
188.98.212.215,10/Jun/2023:07:38:25 ,GET /produtos/item-41 HTTP/1.1,201,3341
164.143.28.187,12/May/2023:05:09:29 ,PUT /login/item-13 HTTP/1.1,500,902
80.85.204.125,26/Apr/2023:03:12:36 ,GET /perfil/item-19 HTTP/1.1,302,14399
214.123.241.10,23/Sep/2023:15:33:32 ,GET /checkout/item-85 HTTP/1.1,200,1888
13.162.99.148,16/Mar/2023:01:27:07 ,POST /perfil/item-85 HTTP/1.1,302,2344
207.251.91.180,21/Jun/2023:05:18:44 ,PUT /login/item-81 HTTP/1.1,200,12446
187.220.62.203,10/Mar/2023:17:13:41 ,PUT /checkout/item-29 HTTP/1.1,200,7379
91.155.24.234,09/Apr/2023:04:10:03 ,PUT /carrinho/item-19 HTTP/1.1,500,8153
125.198.225.202,23/Jun/2023:14:25:20 ,PUT /produtos/item-11 HTTP/1.1,404,13306
55.105.11.233,01/Nov/2023:10:45:17 ,GET /carrinho/item-93 HTTP/1.1,201,8102
76.211.124.230,21/Mar/2023:05:21:24 ,POST /login/item-43 HTTP/1.1,200,9870
20.217.73.140,18/Feb/2023:16:04:52 ,DELETE /login/item-74 HTTP/1.1,201,11505
71.120.151.2,11/Apr/2023:09:17:38 ,PUT /login/item-41 HTTP/1.1,302,14255
12.86.7.87,01/Dec/2023:08:29:17 ,GET /produtos/item-55 HTTP/1.1,200,1309
116.130.76.191,02/Mar/2023:14:44:17 ,PUT /perfil/item-49 HTTP/1.1,404,1267
32.53.24.57,03/Jul/2023:14:29:49 ,POST /produtos/item-85 HTTP/1.1,404,717
49.40.82.135,11/Aug/2023:02:37:15 ,DELETE /checkout/item-55 HTTP/1.1,500,9222
1.28.15.180,14/Nov/2023:07:07:58 ,PUT /perfil/item-36 HTTP/1.1,404,5683
200.15.17.83,25/May/2023:19:51:16 ,GET /login/item-71 HTTP/1.1,302,8656
159.71.245.119,03/Nov/2023:20:37:02 ,GET /perfil/item-77 HTTP/1.1,500,13919
195.83.100.89,17/Oct/2023:20:55:32 ,DELETE /busca/item-5 HTTP/1.1,201,8768
56.70.155.90,29/Sep/2023:23:18:11 ,PUT /checkout/item-93 HTTP/1.1,200,12818
23.17.25.135,18/Apr/2023:09:33:25 ,PUT /produtos/item-28 HTTP/1.1,200,9926
29.195.48.253,31/Aug/2023:19:00:13 ,GET /produtos/item-67 HTTP/1.1,500,1844
88.166.232.85,19/Sep/2023:08:40:48 ,DELETE /checkout/item-62 HTTP/1.1,200,12777
86.238.77.229,07/Feb/2023:11:47:58 ,GET /login/item-22 HTTP/1.1,404,2755
181.142.182.94,13/Dec/2023:21:07:39 ,PUT /checkout/item-35 HTTP/1.1,201,11220
213.116.133.86,15/Sep/2023:07:31:58 ,PUT /produtos/item-76 HTTP/1.1,500,8136
186.5.125.185,29/Sep/2023:10:19:17 ,GET /carrinho/item-39 HTTP/1.1,404,2161
117.95.222.176,01/Jan/2023:08:54:22 ,DELETE /produtos/item-89 HTTP/1.1,500,5683
88.27.35.67,04/Dec/2023:07:41:49 ,PUT /login/item-24 HTTP/1.1,500,5199
69.185.24.235,26/Aug/2023:20:45:01 ,PUT /checkout/item-55 HTTP/1.1,500,7625
77.65.60.5,05/Oct/2023:22:00:54 ,DELETE /login/item-3 HTTP/1.1,302,5275
86.108.193.62,22/Nov/2023:10:03:26 ,PUT /checkout/item-32 HTTP/1.1,201,9471
53.38.142.200,23/Jan/2023:23:27:36 ,GET /busca/item-40 HTTP/1.1,201,4093
138.33.176.8,18/Jun/2023:15:55:54 ,DELETE /perfil/item-98 HTTP/1.1,500,13467
55.9.71.44,08/Mar/2023:15:55:16 ,GET /carrinho/item-91 HTTP/1.1,500,13901
80.74.80.161,28/Jul/2023:08:31:27 ,PUT /carrinho/item-76 HTTP/1.1,200,2631
187.175.147.176,20/Dec/2023:01:53:45 ,DELETE /produtos/item-11 HTTP/1.1,200,11132
103.112.113.153,03/May/2023:06:50:28 ,POST /busca/item-75 HTTP/1.1,200,4773
128.48.168.240,20/Jul/2023:18:50:42 ,DELETE /busca/item-21 HTTP/1.1,201,7222
112.248.123.215,05/May/2023:04:22:58 ,GET /produtos/item-44 HTTP/1.1,200,10651
188.67.47.235,17/Oct/2023:20:07:14 ,DELETE /busca/item-100 HTTP/1.1,404,4616
91.191.234.30,19/Jan/2023:11:21:48 ,GET /produtos/item-84 HTTP/1.1,201,7897
219.230.156.241,16/Mar/2023:04:50:46 ,DELETE /login/item-35 HTTP/1.1,500,10004
85.222.130.207,07/Apr/2023:18:13:09 ,GET /perfil/item-46 HTTP/1.1,200,3352
160.140.106.103,17/Mar/2023:03:15:04 ,PUT /login/item-43 HTTP/1.1,201,7419
40.177.27.31,08/Jun/2023:22:01:23 ,GET /perfil/item-71 HTTP/1.1,404,7234
143.22.3.37,08/Dec/2023:13:51:46 ,POST /busca/item-88 HTTP/1.1,404,3928
9.169.165.239,01/Apr/2023:13:38:42 ,GET /perfil/item-3 HTTP/1.1,404,9410
203.93.61.111,03/Mar/2023:15:27:55 ,GET /produtos/item-91 HTTP/1.1,302,6308
5.48.107.190,10/Feb/2023:08:27:52 ,PUT /login/item-89 HTTP/1.1,201,10289
146.177.137.213,18/Jul/2023:12:22:56 ,DELETE /login/item-40 HTTP/1.1,200,10094
122.188.101.232,28/Feb/2023:22:07:34 ,POST /checkout/item-79 HTTP/1.1,302,4637
120.64.72.212,07/Dec/2023:02:46:19 ,DELETE /carrinho/item-3 HTTP/1.1,302,14285
188.179.244.201,14/Apr/2023:00:13:26 ,POST /busca/item-69 HTTP/1.1,201,3446
152.254.236.100,26/Dec/2023:00:14:28 ,PUT /produtos/item-47 HTTP/1.1,500,7148
197.191.240.245,19/Oct/2023:06:57:21 ,POST /busca/item-47 HTTP/1.1,404,13393
75.155.127.40,29/Aug/2023:13:52:45 ,GET /checkout/item-57 HTTP/1.1,200,9913
120.10.110.102,08/Sep/2023:13:42:03 ,POST /login/item-61 HTTP/1.1,200,4681
23.121.126.48,14/Dec/2023:04:47:04 ,GET /perfil/item-54 HTTP/1.1,201,8883
99.211.211.163,06/May/2023:15:52:00 ,DELETE /carrinho/item-58 HTTP/1.1,500,9672
149.93.38.83,26/Mar/2023:12:57:39 ,PUT /busca/item-19 HTTP/1.1,200,7408
42.160.111.190,29/May/2023:02:22:03 ,PUT /checkout/item-55 HTTP/1.1,200,13664
11.223.206.164,30/Jan/2023:07:59:24 ,PUT /perfil/item-3 HTTP/1.1,302,5986
216.42.71.58,07/Aug/2023:23:40:30 ,PUT /login/item-12 HTTP/1.1,500,1791
95.217.120.228,29/Jul/2023:10:23:58 ,GET /perfil/item-24 HTTP/1.1,404,7912
166.94.188.158,10/Mar/2023:03:52:28 ,PUT /checkout/item-50 HTTP/1.1,201,9647
116.172.37.181,23/Aug/2023:03:51:25 ,DELETE /carrinho/item-59 HTTP/1.1,302,5440
133.247.201.231,15/Feb/2023:11:24:37 ,POST /login/item-66 HTTP/1.1,302,2260
28.6.221.225,08/Nov/2023:18:17:39 ,POST /login/item-54 HTTP/1.1,500,8299
128.2.15.243,31/Mar/2023:21:30:38 ,DELETE /produtos/item-78 HTTP/1.1,201,4919
211.176.222.248,24/Feb/2023:20:24:50 ,GET /carrinho/item-57 HTTP/1.1,404,1669
212.97.59.211,28/Apr/2023:01:07:21 ,DELETE /produtos/item-53 HTTP/1.1,500,3972
22.208.51.63,26/Jun/2023:07:03:15 ,POST /perfil/item-2 HTTP/1.1,500,275
133.176.127.67,23/Jul/2023:22:40:46 ,POST /perfil/item-42 HTTP/1.1,200,12397
156.30.99.50,31/Jul/2023:15:54:01 ,DELETE /perfil/item-28 HTTP/1.1,200,2777
109.123.58.183,18/Apr/2023:02:03:40 ,GET /checkout/item-47 HTTP/1.1,200,12744
210.222.159.16,17/Oct/2023:17:07:02 ,GET /login/item-39 HTTP/1.1,200,8408
152.160.56.139,22/Dec/2023:05:55:20 ,PUT /carrinho/item-98 HTTP/1.1,201,13163
62.38.175.126,26/Dec/2023:15:41:20 ,POST /perfil/item-75 HTTP/1.1,500,5035
151.70.223.142,21/Oct/2023:14:14:28 ,POST /busca/item-57 HTTP/1.1,200,10142
88.193.146.180,02/Aug/2023:15:01:28 ,PUT /login/item-12 HTTP/1.1,500,4560
18.37.2.4,13/Feb/2023:11:01:14 ,PUT /carrinho/item-87 HTTP/1.1,200,14145
200.51.8.179,19/Jun/2023:07:48:11 ,GET /busca/item-74 HTTP/1.1,500,10080
132.37.50.219,10/Oct/2023:10:10:19 ,POST /produtos/item-87 HTTP/1.1,500,13103
211.26.175.147,04/Aug/2023:03:26:33 ,DELETE /login/item-67 HTTP/1.1,200,12850
19.155.102.165,30/Apr/2023:15:29:22 ,PUT /busca/item-71 HTTP/1.1,302,6440
216.28.27.189,20/Dec/2023:03:33:09 ,PUT /busca/item-97 HTTP/1.1,500,12075
125.126.160.154,25/Apr/2023:07:24:39 ,GET /login/item-74 HTTP/1.1,200,1047
64.146.126.239,01/Jul/2023:05:55:11 ,POST /checkout/item-38 HTTP/1.1,302,4785
172.33.195.179,01/Jan/2023:08:58:28 ,PUT /produtos/item-62 HTTP/1.1,500,3270
98.218.229.49,01/Feb/2023:11:05:02 ,GET /login/item-92 HTTP/1.1,200,1135
172.183.84.206,18/Sep/2023:23:59:22 ,PUT /carrinho/item-100 HTTP/1.1,500,7453
155.142.57.89,13/Oct/2023:11:09:38 ,GET /checkout/item-85 HTTP/1.1,201,10036
191.62.242.106,02/Apr/2023:22:43:21 ,POST /busca/item-97 HTTP/1.1,200,14602
176.216.59.252,29/Sep/2023:05:57:29 ,GET /produtos/item-78 HTTP/1.1,404,6587
222.148.84.231,13/Sep/2023:15:51:36 ,DELETE /busca/item-48 HTTP/1.1,200,13742
28.94.61.36,01/Jul/2023:03:03:59 ,GET /perfil/item-57 HTTP/1.1,201,7102
115.63.230.64,03/Aug/2023:11:55:52 ,DELETE /login/item-39 HTTP/1.1,500,1824
33.140.105.45,02/Aug/2023:01:22:08 ,POST /perfil/item-69 HTTP/1.1,500,9942
162.32.199.197,26/Apr/2023:03:23:39 ,DELETE /perfil/item-93 HTTP/1.1,200,363
106.121.240.242,23/Jun/2023:00:13:14 ,DELETE /checkout/item-80 HTTP/1.1,302,3947
39.105.13.175,04/Jul/2023:15:33:35 ,GET /login/item-13 HTTP/1.1,404,10914
159.162.7.56,05/Feb/2023:06:18:09 ,PUT /login/item-89 HTTP/1.1,404,13367
176.219.40.127,17/Sep/2023:05:55:22 ,PUT /busca/item-17 HTTP/1.1,201,12460
71.110.38.247,02/Sep/2023:02:38:32 ,POST /produtos/item-7 HTTP/1.1,500,697
27.195.156.61,11/May/2023:17:20:21 ,PUT /carrinho/item-79 HTTP/1.1,404,14355
114.88.220.26,22/Dec/2023:00:44:42 ,GET /login/item-64 HTTP/1.1,404,9409
50.24.83.118,10/Jan/2023:21:26:23 ,POST /login/item-43 HTTP/1.1,302,14035
143.132.23.115,11/Dec/2023:21:16:56 ,GET /carrinho/item-41 HTTP/1.1,302,3107
50.56.199.38,30/Apr/2023:21:02:57 ,DELETE /produtos/item-29 HTTP/1.1,302,14979
210.79.252.253,13/Apr/2023:14:03:26 ,POST /carrinho/item-32 HTTP/1.1,200,9340
173.93.200.27,06/Jan/2023:01:03:50 ,DELETE /carrinho/item-82 HTTP/1.1,404,2084
98.128.70.74,22/Feb/2023:17:33:56 ,PUT /login/item-80 HTTP/1.1,200,6346
70.231.203.45,20/Jun/2023:05:45:13 ,POST /perfil/item-95 HTTP/1.1,302,11049
197.226.126.73,24/Nov/2023:19:00:26 ,DELETE /busca/item-36 HTTP/1.1,302,7100
154.145.38.211,26/Nov/2023:14:12:29 ,PUT /produtos/item-18 HTTP/1.1,200,5615
210.32.191.66,03/Dec/2023:06:31:36 ,POST /busca/item-32 HTTP/1.1,200,11987
125.126.50.192,07/Apr/2023:16:12:19 ,PUT /checkout/item-3 HTTP/1.1,500,6164
123.223.96.222,05/May/2023:08:14:40 ,GET /login/item-97 HTTP/1.1,201,13240
87.79.4.251,21/Aug/2023:21:21:06 ,DELETE /produtos/item-36 HTTP/1.1,500,3679
50.78.172.139,18/Oct/2023:16:57:19 ,GET /busca/item-94 HTTP/1.1,404,924
167.170.222.50,08/Sep/2023:01:07:34 ,DELETE /login/item-79 HTTP/1.1,200,11062
125.113.83.127,17/Jun/2023:10:04:23 ,POST /busca/item-10 HTTP/1.1,302,6448
41.16.24.177,26/Feb/2023:05:55:08 ,GET /checkout/item-52 HTTP/1.1,500,5394
90.40.107.60,15/Dec/2023:01:53:29 ,GET /checkout/item-67 HTTP/1.1,201,13786
68.200.43.210,27/Aug/2023:13:13:49 ,POST /perfil/item-40 HTTP/1.1,404,11540
5.12.207.36,07/Aug/2023:03:56:18 ,GET /perfil/item-38 HTTP/1.1,302,10782
148.211.134.235,16/Jun/2023:19:45:31 ,GET /busca/item-19 HTTP/1.1,200,792
122.41.183.73,06/Dec/2023:07:09:14 ,DELETE /carrinho/item-49 HTTP/1.1,200,11231
40.170.48.11,26/Jun/2023:14:38:05 ,PUT /busca/item-62 HTTP/1.1,404,10497
81.54.91.97,18/Oct/2023:02:35:42 ,POST /produtos/item-22 HTTP/1.1,200,7796
14.114.169.25,12/Dec/2023:00:21:34 ,DELETE /checkout/item-95 HTTP/1.1,201,6417
155.205.68.83,03/Jun/2023:23:23:09 ,PUT /busca/item-21 HTTP/1.1,302,14309
117.249.2.95,16/Nov/2023:23:23:27 ,PUT /carrinho/item-30 HTTP/1.1,500,14925
176.237.213.99,17/Jan/2023:22:38:53 ,DELETE /perfil/item-75 HTTP/1.1,500,341
67.103.68.184,09/Apr/2023:05:34:37 ,PUT /perfil/item-48 HTTP/1.1,500,3937
222.159.254.123,17/Apr/2023:01:03:11 ,PUT /produtos/item-24 HTTP/1.1,500,13574
164.95.60.60,30/Aug/2023:14:20:02 ,DELETE /carrinho/item-34 HTTP/1.1,302,3338
132.58.34.171,06/Oct/2023:02:26:58 ,DELETE /perfil/item-83 HTTP/1.1,500,7130
219.83.9.102,14/Jul/2023:09:52:37 ,PUT /busca/item-48 HTTP/1.1,302,14134
158.147.140.179,18/Jan/2023:20:41:48 ,DELETE /carrinho/item-25 HTTP/1.1,201,491
113.162.128.4,21/May/2023:08:04:44 ,GET /login/item-36 HTTP/1.1,200,5348
135.228.225.246,16/Jan/2023:11:11:09 ,GET /busca/item-5 HTTP/1.1,500,13368
32.149.11.153,02/Mar/2023:16:56:04 ,GET /checkout/item-11 HTTP/1.1,201,9733
96.209.231.21,01/Apr/2023:12:09:40 ,GET /login/item-11 HTTP/1.1,500,1292
171.231.146.165,25/Jan/2023:19:20:37 ,PUT /produtos/item-54 HTTP/1.1,201,7223
16.0.171.28,06/Feb/2023:06:59:46 ,PUT /produtos/item-76 HTTP/1.1,404,10426
114.96.132.137,06/Jan/2023:22:56:49 ,GET /perfil/item-62 HTTP/1.1,200,7027
63.80.167.92,04/Jan/2023:14:00:24 ,POST /checkout/item-43 HTTP/1.1,200,4484
119.214.146.73,30/Oct/2023:14:50:41 ,GET /login/item-10 HTTP/1.1,404,13163
211.74.92.42,07/Jul/2023:02:54:49 ,GET /produtos/item-44 HTTP/1.1,201,7156
121.147.126.104,14/Feb/2023:04:35:00 ,GET /carrinho/item-31 HTTP/1.1,500,2687
16.71.69.38,14/Feb/2023:15:53:35 ,POST /perfil/item-61 HTTP/1.1,201,13094
21.141.144.111,12/Apr/2023:22:50:58 ,POST /perfil/item-13 HTTP/1.1,200,14735
95.204.30.233,04/May/2023:19:38:21 ,POST /carrinho/item-32 HTTP/1.1,200,4416
61.225.183.2,27/Jan/2023:11:28:36 ,GET /produtos/item-13 HTTP/1.1,500,12796
17.138.134.60,25/Apr/2023:07:23:55 ,DELETE /checkout/item-42 HTTP/1.1,404,2730
17.222.109.183,04/Feb/2023:20:00:23 ,PUT /busca/item-83 HTTP/1.1,200,4419
164.94.21.66,06/Sep/2023:04:01:41 ,PUT /carrinho/item-88 HTTP/1.1,201,1765
121.109.227.184,05/Jul/2023:16:02:51 ,POST /busca/item-34 HTTP/1.1,302,1049
160.127.37.210,08/Aug/2023:21:13:24 ,PUT /perfil/item-51 HTTP/1.1,404,5881
53.42.92.171,15/Jun/2023:16:19:49 ,DELETE /carrinho/item-62 HTTP/1.1,500,1694
11.197.165.19,14/Apr/2023:22:57:01 ,GET /carrinho/item-95 HTTP/1.1,500,9601
170.209.160.199,22/Nov/2023:16:29:14 ,POST /perfil/item-21 HTTP/1.1,200,11277
205.161.185.195,17/Feb/2023:19:57:14 ,POST /busca/item-10 HTTP/1.1,200,13308
193.254.255.131,03/Aug/2023:02:24:07 ,PUT /perfil/item-24 HTTP/1.1,302,3371
164.93.31.1,12/Nov/2023:11:53:36 ,GET /checkout/item-26 HTTP/1.1,200,13956
103.234.247.149,27/Mar/2023:12:56:08 ,DELETE /produtos/item-8 HTTP/1.1,500,7005
54.5.3.102,04/Oct/2023:03:34:43 ,POST /busca/item-88 HTTP/1.1,200,946
16.163.14.89,17/Mar/2023:07:22:10 ,DELETE /checkout/item-76 HTTP/1.1,302,9288
13.125.27.52,04/Feb/2023:17:41:44 ,DELETE /login/item-2 HTTP/1.1,201,3340
209.163.21.44,13/Jul/2023:22:00:12 ,DELETE /perfil/item-100 HTTP/1.1,500,14872
116.211.159.171,12/Jun/2023:01:46:07 ,DELETE /carrinho/item-72 HTTP/1.1,200,9392
210.249.35.160,04/Jan/2023:14:21:01 ,POST /login/item-1 HTTP/1.1,404,11175
216.161.192.67,18/Jan/2023:08:35:59 ,PUT /carrinho/item-2 HTTP/1.1,500,4532
81.167.236.211,03/Feb/2023:14:44:33 ,PUT /busca/item-76 HTTP/1.1,302,3090
162.234.50.114,15/Jan/2023:22:52:49 ,PUT /login/item-6 HTTP/1.1,200,7485
21.54.194.48,10/May/2023:14:30:13 ,PUT /checkout/item-9 HTTP/1.1,201,9273
216.139.121.7,02/Nov/2023:04:32:30 ,DELETE /busca/item-30 HTTP/1.1,200,5932
65.39.113.102,29/Aug/2023:19:59:20 ,GET /busca/item-35 HTTP/1.1,302,12283
46.173.22.173,02/Jan/2023:09:02:32 ,GET /perfil/item-75 HTTP/1.1,302,12733
96.90.190.190,12/Oct/2023:22:29:22 ,DELETE /carrinho/item-14 HTTP/1.1,200,14753
96.60.127.89,25/Mar/2023:16:05:56 ,PUT /carrinho/item-59 HTTP/1.1,500,11499
117.110.135.136,29/Mar/2023:03:18:03 ,POST /login/item-92 HTTP/1.1,201,5010
182.249.114.127,08/Dec/2023:20:18:10 ,DELETE /carrinho/item-83 HTTP/1.1,500,4426
219.121.240.138,24/Feb/2023:01:16:13 ,POST /produtos/item-40 HTTP/1.1,500,607
197.192.147.85,20/Jan/2023:23:16:35 ,GET /produtos/item-30 HTTP/1.1,302,12188
156.73.172.21,15/Nov/2023:06:13:29 ,GET /checkout/item-31 HTTP/1.1,200,13707
122.183.115.179,12/Mar/2023:03:44:28 ,DELETE /perfil/item-70 HTTP/1.1,500,5344
4.195.247.116,02/Dec/2023:17:54:51 ,PUT /perfil/item-16 HTTP/1.1,500,8960
158.32.18.31,08/Mar/2023:10:42:24 ,DELETE /login/item-80 HTTP/1.1,500,8279
141.91.23.32,11/Apr/2023:02:09:57 ,POST /checkout/item-71 HTTP/1.1,404,9278
170.3.63.200,03/Aug/2023:09:58:08 ,DELETE /busca/item-22 HTTP/1.1,500,13028
88.228.3.183,05/Oct/2023:19:59:51 ,DELETE /busca/item-98 HTTP/1.1,500,10896
209.126.49.43,22/Jan/2023:13:49:45 ,PUT /produtos/item-19 HTTP/1.1,201,7170
6.149.108.207,24/Feb/2023:13:03:31 ,DELETE /busca/item-93 HTTP/1.1,500,10898
198.165.237.129,23/Jan/2023:03:56:42 ,PUT /busca/item-45 HTTP/1.1,200,4084
40.206.5.122,24/Feb/2023:08:14:11 ,DELETE /checkout/item-61 HTTP/1.1,404,7937
161.197.160.171,05/Oct/2023:19:40:35 ,DELETE /carrinho/item-89 HTTP/1.1,200,10379
129.68.195.223,10/Sep/2023:21:14:34 ,PUT /produtos/item-21 HTTP/1.1,404,5382
183.246.104.93,27/May/2023:00:51:16 ,POST /carrinho/item-52 HTTP/1.1,302,5899
29.125.44.25,12/Feb/2023:03:48:54 ,PUT /carrinho/item-76 HTTP/1.1,404,4372
161.161.156.148,29/Sep/2023:22:32:16 ,DELETE /busca/item-39 HTTP/1.1,200,916
57.135.70.90,12/Nov/2023:09:17:11 ,GET /produtos/item-28 HTTP/1.1,500,13328
157.216.139.125,25/Nov/2023:21:03:50 ,GET /login/item-30 HTTP/1.1,500,2081
69.183.93.97,21/Jan/2023:17:38:40 ,POST /login/item-58 HTTP/1.1,200,14387
199.81.115.75,19/Apr/2023:05:33:10 ,PUT /login/item-4 HTTP/1.1,404,10647
107.2.33.17,26/Dec/2023:06:45:20 ,DELETE /busca/item-14 HTTP/1.1,500,11561
59.25.76.95,10/Jun/2023:21:54:31 ,DELETE /login/item-69 HTTP/1.1,500,10021
88.223.221.138,10/Oct/2023:08:12:13 ,PUT /checkout/item-79 HTTP/1.1,200,14629
216.154.78.180,30/Jun/2023:11:42:50 ,PUT /produtos/item-65 HTTP/1.1,200,9192
172.82.17.139,13/Jun/2023:21:49:55 ,PUT /perfil/item-11 HTTP/1.1,201,2529
202.174.132.92,25/Jun/2023:02:45:27 ,DELETE /carrinho/item-5 HTTP/1.1,500,12121
184.236.25.253,04/May/2023:19:38:40 ,DELETE /login/item-82 HTTP/1.1,500,3697
2.82.179.67,18/Feb/2023:09:42:35 ,PUT /perfil/item-6 HTTP/1.1,302,3550
73.11.168.33,05/Feb/2023:23:01:12 ,PUT /carrinho/item-80 HTTP/1.1,404,13141
98.147.131.135,08/Jan/2023:18:38:39 ,PUT /busca/item-19 HTTP/1.1,201,3908
211.165.236.143,08/Dec/2023:04:06:27 ,GET /carrinho/item-71 HTTP/1.1,404,12464
153.135.236.166,18/Oct/2023:03:49:03 ,DELETE /busca/item-37 HTTP/1.1,302,1305
110.68.144.104,18/Jan/2023:07:52:05 ,POST /login/item-9 HTTP/1.1,200,5122
58.199.107.147,16/May/2023:15:11:32 ,DELETE /produtos/item-73 HTTP/1.1,302,2971
206.138.68.143,01/Jan/2023:11:14:44 ,POST /carrinho/item-35 HTTP/1.1,302,2425
144.51.74.87,03/Dec/2023:17:52:22 ,DELETE /carrinho/item-85 HTTP/1.1,404,6870
212.170.52.108,04/Apr/2023:19:23:35 ,GET /perfil/item-52 HTTP/1.1,500,9339
197.166.165.146,02/Mar/2023:14:33:35 ,GET /produtos/item-31 HTTP/1.1,200,12725
216.54.97.198,26/Jul/2023:09:04:08 ,POST /carrinho/item-99 HTTP/1.1,200,847
32.26.136.67,05/Jul/2023:21:43:37 ,GET /perfil/item-77 HTTP/1.1,404,2993
204.90.115.252,01/Jun/2023:04:03:55 ,GET /carrinho/item-30 HTTP/1.1,200,750
87.200.68.154,21/Feb/2023:13:47:28 ,GET /carrinho/item-55 HTTP/1.1,302,9450
158.134.136.49,17/Sep/2023:14:48:53 ,PUT /perfil/item-66 HTTP/1.1,500,7352
122.128.29.41,03/Oct/2023:10:34:10 ,POST /carrinho/item-69 HTTP/1.1,201,14515
135.107.130.242,24/Jan/2023:08:07:53 ,POST /carrinho/item-11 HTTP/1.1,404,12279
194.184.47.58,09/Jun/2023:00:09:33 ,PUT /perfil/item-80 HTTP/1.1,500,13938
64.223.65.86,13/Jun/2023:11:38:49 ,DELETE /checkout/item-54 HTTP/1.1,404,10027
165.22.221.246,23/May/2023:20:08:27 ,POST /produtos/item-21 HTTP/1.1,500,1400
31.163.29.175,19/May/2023:19:37:38 ,GET /busca/item-76 HTTP/1.1,404,12804
200.51.11.20,28/Jan/2023:23:03:45 ,POST /perfil/item-66 HTTP/1.1,201,5908
208.249.190.92,27/Jun/2023:13:54:33 ,POST /checkout/item-8 HTTP/1.1,404,10038
27.32.243.50,20/Dec/2023:18:39:00 ,DELETE /perfil/item-40 HTTP/1.1,500,11840
91.32.227.75,29/Sep/2023:23:50:00 ,DELETE /busca/item-5 HTTP/1.1,500,7814
220.64.98.227,29/May/2023:02:48:11 ,POST /checkout/item-44 HTTP/1.1,500,9121
142.200.219.164,01/Feb/2023:18:04:37 ,PUT /carrinho/item-14 HTTP/1.1,201,7637
93.74.138.164,22/Aug/2023:22:50:49 ,GET /produtos/item-60 HTTP/1.1,200,11162
150.179.51.101,30/Nov/2023:04:27:20 ,GET /busca/item-65 HTTP/1.1,200,9537
10.241.206.3,12/Oct/2023:02:51:35 ,PUT /produtos/item-2 HTTP/1.1,201,229
71.136.73.182,19/Aug/2023:08:08:39 ,DELETE /checkout/item-19 HTTP/1.1,200,6959
122.225.170.130,09/Feb/2023:09:58:51 ,POST /produtos/item-43 HTTP/1.1,200,11707
69.131.208.98,25/Jul/2023:07:47:34 ,GET /login/item-93 HTTP/1.1,302,10480
132.199.112.42,14/Jul/2023:10:02:24 ,GET /busca/item-78 HTTP/1.1,500,12296
42.97.185.252,29/Jan/2023:14:28:37 ,POST /perfil/item-76 HTTP/1.1,302,4911
130.123.10.88,31/Jan/2023:18:32:09 ,GET /produtos/item-89 HTTP/1.1,500,10138
191.160.95.164,31/May/2023:10:48:35 ,POST /perfil/item-65 HTTP/1.1,201,4818
86.180.81.176,13/Nov/2023:16:10:18 ,GET /perfil/item-94 HTTP/1.1,201,4657
141.108.83.43,29/Sep/2023:01:49:20 ,PUT /carrinho/item-17 HTTP/1.1,302,12532
92.121.219.108,17/Mar/2023:15:08:29 ,GET /busca/item-65 HTTP/1.1,500,12334
176.12.118.208,04/Dec/2023:00:51:43 ,GET /login/item-89 HTTP/1.1,500,6238
79.100.183.73,28/Jul/2023:17:16:34 ,DELETE /checkout/item-54 HTTP/1.1,200,8709
195.104.31.117,14/Sep/2023:14:11:27 ,GET /produtos/item-82 HTTP/1.1,302,2392
67.0.241.10,18/Dec/2023:14:38:22 ,PUT /produtos/item-96 HTTP/1.1,404,6193
157.90.211.41,23/Feb/2023:23:27:56 ,PUT /checkout/item-31 HTTP/1.1,404,4205
120.221.111.69,07/Oct/2023:16:55:13 ,GET /produtos/item-100 HTTP/1.1,200,13808
195.73.174.171,17/Aug/2023:13:49:33 ,DELETE /produtos/item-89 HTTP/1.1,200,3775
213.55.80.175,22/Dec/2023:23:39:24 ,DELETE /login/item-12 HTTP/1.1,302,13889
89.180.196.45,13/May/2023:02:25:49 ,GET /produtos/item-95 HTTP/1.1,201,1749
179.127.7.30,13/Oct/2023:11:13:26 ,GET /carrinho/item-35 HTTP/1.1,500,13339
